,customer_id,account_id,loan_amount,loan_type,repayment_status,risk_level,interst_rate
458,15707362,171-5065107-7793119,39668.0,home,paid,low,6
459,15662976,403-0216195-8439543,26722.0,home,paid,high,18
460,15732778,402-9874837-4557125,27003.0,business,paid,high,23
461,15718443,408-8892348-9765950,11434.0,personal,pending,high,18
462,15670039,408-6417023-0253911,3648.0,home,paid,medium,12
463,15773792,407-4004149-2857161,24674.0,business,default,medium,14
464,15613786,404-6408992-6781106,49621.0,personal,pending,low,6
465,15726032,407-9345273-2408359,17487.0,business,default,medium,14
466,15663252,408-0266080-9401113,33888.0,home,pending,low,7
467,15593782,404-6096382-3389133,24738.0,home,pending,low,7
468,15633283,405-9737320-3923530,32393.0,personal,default,high,17
469,15749167,402-7908398-5262750,9829.0,personal,pending,medium,11
470,15759298,407-6861831-9368312,27571.0,business,pending,low,7
471,15683625,406-4290163-4557960,40749.0,personal,default,medium,11
472,15635367,405-9000587-4386763,41842.0,home,default,low,5
473,15681705,405-9000587-4386763,25786.0,business,pending,low,6
474,15603156,404-7760595-7490722,32186.0,home,pending,medium,12
475,15591986,403-8206114-6438765,45470.0,business,default,medium,14
476,15798888,404-6734371-2217151,23971.0,business,default,high,20
477,15809722,403-9844758-9663515,6493.0,home,paid,low,7
478,15677538,402-1037282-5400318,8722.0,home,paid,high,23
479,15797736,408-6497115-2636366,28923.0,personal,default,medium,10
480,15695585,408-2311178-4563550,28081.0,home,default,low,6
481,15744398,171-7904830-1900363,47235.0,personal,paid,low,7
482,15750658,406-9476969-2801163,7571.0,home,paid,medium,9
483,15578186,403-2867551-8904322,10524.0,personal,pending,high,22
484,15676519,407-0133690-8157926,19774.0,personal,default,low,5
485,15637954,402-2892726-4411563,19743.0,home,default,low,6
486,15758639,402-9688522-2179563,24575.0,business,pending,low,6
487,15613772,404-7977517-7125147,27571.0,personal,default,low,6
488,15731744,403-4009455-2766717,23772.0,business,paid,high,16
489,15807709,408-8960391-6097167,27681.0,home,default,medium,11
490,15714689,406-9811989-3946709,38676.0,personal,pending,low,7
491,15699005,406-0361691-7797129,45668.0,personal,pending,low,5
492,15624170,408-9628391-5712365,21691.0,personal,pending,high,23
493,15725679,408-1587720-2667552,45151.0,business,default,high,19
494,15585865,171-5980259-5726757,12978.0,home,pending,medium,12
495,15804256,405-2266530-9531500,11223.0,personal,paid,medium,9
496,15662403,408-3468189-1632369,32607.0,business,paid,medium,14
497,15733616,402-8199412-5613164,27075.0,home,pending,medium,13
498,15591995,406-8049367-7383569,33930.0,personal,pending,medium,11
499,15677020,404-4084311-5014713,1774.0,business,default,medium,13
500,15727688,405-4491602-9761902,18655.0,business,default,high,20
501,15715941,404-3973098-9107502,27253.0,business,paid,low,5
502,15714485,404-8364446-3952321,16453.0,personal,default,medium,12
503,15730059,408-4378624-3886712,28624.0,home,default,high,16
504,15715527,408-2058872-0942730,37840.0,personal,paid,medium,14
505,15576623,408-2058872-0942730,30481.0,home,default,low,7
506,15805565,404-5141245-7726736,24009.0,personal,pending,medium,12
507,15677307,405-5489495-6651552,45118.0,personal,pending,medium,12
508,15773890,171-6816175-3049154,42981.0,personal,pending,high,20
509,15598883,408-7342331-1733136,21766.0,personal,paid,low,5
510,15568506,402-1721558-6618710,30510.0,personal,paid,low,7
511,15761043,406-2138801-8731538,14800.0,home,pending,high,17
512,15782236,407-1271803-1705135,35339.0,business,default,medium,12
513,15593601,408-0666162-2209142,30042.0,personal,default,medium,13
514,15682048,404-8344681-3468344,31617.0,home,paid,low,7
515,15746902,405-5365766-8023559,35305.0,personal,pending,high,22
516,15752081,405-2729845-2846741,24971.0,home,default,high,17
517,15781307,407-7312276-7007540,1545.0,personal,default,medium,14
518,15775912,407-6910434-1793162,36927.0,personal,pending,medium,13
519,15745417,407-7361111-8973957,25796.0,home,pending,low,7
520,15671256,406-2349830-7633129,28060.0,business,pending,low,6
521,15653547,404-0553710-6997951,13306.0,personal,paid,high,18
522,15595766,404-5682813-1706729,47871.0,personal,default,high,18
523,15742358,171-0355946-6502712,33662.0,home,default,low,5
524,15763274,405-5141255-1451535,5678.0,personal,pending,high,21
525,15786063,402-4712282-7084353,26218.0,business,default,low,5
526,15600258,408-4929717-0247504,26501.0,personal,default,medium,12
527,15573318,408-4929717-0247504,24620.0,business,paid,medium,13
528,15653849,407-0903946-2097158,39318.0,home,paid,medium,12
529,15694272,403-3362230-0094739,6864.0,personal,default,medium,14
530,15736112,404-2227887-7441969,8038.0,personal,paid,high,16
531,15749851,407-8016372-7101131,2399.0,business,pending,medium,11
532,15663478,407-2520173-9985116,36568.0,business,paid,low,7
533,15592300,407-3257788-4892350,5513.0,business,default,medium,12
534,15567832,408-7201398-0382766,49080.0,personal,default,medium,12
535,15776780,407-1181422-6183500,13443.0,business,default,low,6
536,15592846,408-6235816-9261123,7308.0,personal,default,high,16
537,15739803,408-5823964-2421167,32809.0,home,paid,low,5
538,15794142,408-2752424-0976355,4216.0,business,default,high,16
539,15762729,408-1221783-1443515,31674.0,home,default,low,7
540,15667896,404-3977029-4836363,35669.0,personal,default,medium,10
541,15626578,406-6993846-8855562,35842.0,personal,default,low,7
542,15776223,405-5018129-4536368,49896.0,personal,paid,high,24
543,15705953,406-3787864-1268330,37042.0,business,default,high,21
544,15802593,171-8504713-0689107,25361.0,home,paid,medium,12
545,15615457,402-9564773-1029157,37060.0,business,pending,high,16
546,15708916,405-4930362-9342759,34922.0,personal,pending,high,16
547,15720187,402-4976284-7401969,37459.0,personal,paid,high,17
548,15595440,404-7724638-9574745,39152.0,personal,default,high,21
549,15600651,408-9182064-6638723,48420.0,personal,paid,high,16
550,15750141,171-9163388-0505130,6143.0,home,paid,low,5
551,15657284,171-4737030-9245958,49999.0,home,default,high,20
552,15763063,402-3889665-2309117,22419.0,personal,default,high,20
553,15709324,404-0489249-5004350,6903.0,home,default,medium,14
554,15711309,402-5795462-7785129,36923.0,business,pending,high,23
555,15775318,402-1771710-8988341,32972.0,home,default,high,19
556,15705515,407-8782240-5186712,22195.0,personal,pending,low,6
557,15634844,406-1146171-5116306,20976.0,home,pending,medium,12
558,15717046,405-4454054-5598720,14086.0,personal,default,medium,14
559,15571816,405-0904566-9930731,1900.0,business,pending,high,17
560,15670080,405-2826187-6916328,14356.0,home,pending,medium,12
561,15800440,404-5926144-0737167,25681.0,home,pending,low,5
562,15665678,407-0010438-9058746,31471.0,home,pending,high,16
563,15665956,405-7730926-6032325,43559.0,home,default,medium,13
564,15788126,171-6907664-7672347,13217.0,home,paid,low,6
565,15811773,404-0072596-3665116,22860.0,personal,paid,low,5
566,15651674,406-8833813-9606757,33850.0,business,default,medium,11
567,15689614,408-3892272-6235562,23399.0,personal,paid,medium,9
568,15795564,171-9584070-4172351,28948.0,personal,pending,medium,14
569,15706647,402-1220435-6391519,10051.0,business,paid,high,19
570,15728505,404-5137687-4471546,21807.0,personal,pending,medium,14
571,15730076,171-0065908-0641927,21885.0,personal,paid,low,6
572,15622003,403-3416641-9569165,9620.0,home,default,low,6
573,15607312,404-1694926-5861958,24544.0,personal,default,low,5
574,15644753,402-5767256-6281114,26392.0,personal,pending,low,7
575,15653620,403-3410267-0750719,28069.0,home,pending,high,16
576,15761986,403-9122678-2549117,46079.0,home,paid,medium,14
577,15633922,402-7676083-2016323,26831.0,personal,default,high,20
578,15734674,404-7830524-8312347,17103.0,home,default,low,6
579,15658032,402-5917367-0340362,20082.0,personal,paid,high,22
580,15692671,408-7154712-8009957,46216.0,personal,paid,medium,13
581,15737741,402-6250862-8853945,26760.0,personal,paid,medium,10
582,15576352,406-0002738-2742749,46332.0,home,paid,medium,14
583,15753719,403-6658095-6765934,47352.0,home,default,high,16
584,15803689,402-7304691-3952343,12199.0,home,default,medium,11
585,15718057,407-6959497-7065133,28497.0,home,paid,low,5
586,15722010,406-0117804-3287554,1231.0,home,paid,medium,13
587,15680998,407-9183800-1013951,16589.0,business,paid,medium,11
588,15614782,405-0930056-6437111,41616.0,home,default,low,7
589,15591047,405-7472210-7516334,10527.0,business,pending,low,5
590,15788291,408-4366006-6437145,45046.0,home,default,high,17
591,15604044,403-3676854-5721945,3348.0,personal,default,medium,13
592,15679587,408-6618566-0057120,20191.0,home,paid,medium,13
593,15775153,171-7822891-4076363,8163.0,business,paid,medium,10
594,15603925,406-3015774-3032307,40901.0,personal,paid,low,5
595,15680970,407-8925293-2306747,48787.0,home,paid,high,19
596,15697183,402-7386453-2621962,41990.0,home,paid,high,16
597,15567446,405-7939580-3974740,37727.0,business,pending,medium,11
598,15637476,402-1304000-3677964,34206.0,business,pending,medium,10
599,15714939,403-7294367-8346767,12510.0,personal,pending,medium,9
600,15683503,403-7294367-8346767,11183.0,home,default,low,5
601,15645569,406-3069661-8992322,35149.0,home,pending,high,19
602,15782569,405-6917473-7822701,5339.0,personal,pending,medium,13
603,15592387,405-2853362-9249968,40006.0,personal,pending,high,24
604,15609286,408-5685967-2798764,6688.0,business,paid,low,5
605,15814035,407-1521483-6236364,8355.0,business,paid,low,5
606,15661249,407-3192826-3199543,11097.0,home,default,high,19
607,15629117,405-6680529-6046716,34826.0,personal,pending,low,7
608,15607170,407-3789221-2643524,22842.0,business,pending,low,7
609,15586585,171-0201364-0214715,22029.0,home,pending,medium,14
610,15686611,404-5782230-8762723,11321.0,personal,paid,medium,12
611,15603203,404-2222453-6739538,18763.0,business,paid,high,20
612,15619857,408-7009060-8830716,36427.0,business,pending,high,16
613,15805062,402-3663529-2350713,26684.0,home,default,medium,9
614,15660271,406-6439645-8186752,13985.0,home,default,medium,14
615,15745295,407-1487637-6585969,7374.0,business,paid,low,7
616,15719352,407-0632004-8093157,41431.0,personal,default,low,7
617,15766575,402-9211704-8331565,32949.0,home,pending,high,16
618,15594594,402-3020801-9225151,34288.0,business,default,high,16
619,15646161,403-3917470-4280308,39701.0,personal,default,medium,10
620,15682585,403-3917470-4280308,46485.0,personal,paid,medium,9
621,15603134,171-2628906-0061939,44424.0,home,pending,low,6
622,15636444,406-3009249-7653118,30177.0,home,pending,high,19
623,15773456,171-6395980-8828309,15261.0,personal,default,medium,10
624,15745307,404-1435490-1121140,35816.0,personal,paid,low,7
625,15604119,402-7913336-9467565,48041.0,business,paid,low,5
626,15626900,408-7264030-5002700,36971.0,business,pending,medium,14
627,15605447,408-9019983-8862750,29292.0,home,pending,low,6
628,15589030,405-1990663-9192363,32121.0,home,paid,medium,11
629,15692463,403-5876876-0701925,1760.0,business,paid,medium,10
630,15712403,405-1437048-4974713,9992.0,business,pending,medium,12
631,15811762,402-9348518-5984354,28795.0,personal,pending,low,6
632,15718673,402-9348518-5984354,48901.0,home,pending,medium,9
633,15724282,406-8892825-4377127,47195.0,personal,paid,low,6
634,15738181,406-7955475-7819507,31470.0,personal,default,medium,9
635,15633648,405-6675358-3715504,41176.0,home,pending,medium,9
636,15603323,171-7920358-6691543,28591.0,home,default,medium,13
637,15583725,406-7722012-4093964,38542.0,home,default,medium,12
638,15588350,408-7616878-8551517,6037.0,personal,paid,high,20
639,15798398,408-8068196-8707526,39782.0,personal,pending,medium,14
640,15784844,407-2512537-5717124,3168.0,personal,pending,low,5
641,15580684,406-3257301-5556318,16594.0,home,pending,high,22
642,15809663,402-7784273-3159533,4442.0,personal,pending,high,19
643,15640078,403-9745522-7408318,32102.0,business,pending,medium,13
644,15698786,405-7523500-6097912,45752.0,personal,default,medium,10
645,15569807,171-0947491-1860302,18716.0,personal,default,high,21
646,15730830,407-9614308-2636322,35075.0,home,paid,low,5
647,15805112,171-6153595-4758722,27951.0,home,paid,medium,9
648,15633064,402-0721169-8180327,41592.0,home,pending,high,22
649,15703119,406-9129776-9779513,6661.0,home,pending,high,24
650,15730447,406-4276465-0364334,20304.0,business,pending,medium,13
651,15813850,402-8123545-4535558,11614.0,personal,paid,low,7
652,15711889,408-0987613-5525924,29873.0,business,paid,medium,10
653,15664610,406-0038568-0852338,15312.0,personal,pending,high,23
654,15751710,403-5684700-6277902,30221.0,home,paid,medium,10
655,15692926,403-2561797-6193141,26646.0,business,paid,low,7
656,15813741,406-4980665-9833930,1216.0,business,pending,high,22
657,15698474,405-9201316-2870743,4617.0,business,default,low,7
658,15568595,408-7966317-7457928,43453.0,home,default,medium,11
659,15603065,171-0983521-4425145,42328.0,home,paid,high,18
660,15592937,403-5847066-2369918,33062.0,home,default,high,16
661,15699637,404-9771516-3764302,23235.0,personal,pending,medium,12
662,15667215,405-0534257-8109938,31039.0,business,paid,high,19
663,15788659,171-5702903-4981901,41525.0,business,default,low,7
664,15763218,406-6474243-1265115,41057.0,personal,pending,medium,13
665,15645772,405-3523941-5355524,14280.0,personal,paid,high,18
666,15725511,405-3523941-5355524,22075.0,personal,pending,high,22
667,15575024,403-5082537-8368348,46632.0,business,pending,medium,11
668,15640825,408-5947919-3506726,2024.0,business,default,low,7
669,15662397,408-6114783-6199528,14510.0,personal,paid,medium,11
670,15576368,408-6114783-6199528,48002.0,home,paid,high,22
671,15674991,408-9630926-2785104,13576.0,home,pending,medium,14
672,15721024,403-5342526-7867558,19115.0,personal,pending,medium,11
673,15745621,404-2255125-4533134,4540.0,personal,default,medium,13
674,15642394,171-5594281-0212357,12526.0,business,paid,low,6
675,15754605,405-6041428-1576346,28463.0,home,pending,medium,10
676,15607040,405-5933927-3375545,14104.0,business,pending,medium,13
677,15715142,405-5933927-3375545,26384.0,home,default,medium,13
678,15810978,405-3785331-3948333,46364.0,home,pending,high,22
679,15668886,404-8711304-7038702,20343.0,business,default,high,16
680,15780804,405-2872303-9941933,6667.0,home,pending,high,22
681,15613880,402-6464284-9643538,48842.0,home,default,high,23
682,15775238,405-7534473-2900341,28379.0,home,pending,high,22
683,15786905,407-2944929-6438702,30651.0,business,paid,medium,12
684,15747867,171-0362861-1228360,20384.0,home,default,high,19
685,15600337,404-5775216-5570767,30808.0,home,default,high,19
686,15801277,171-2754000-1881907,26223.0,home,pending,medium,13
687,15579334,408-2784061-1695540,49218.0,business,default,medium,10
688,15802741,403-8794854-0523518,24958.0,home,pending,low,6
689,15720649,404-4680896-8003501,36365.0,business,pending,low,7
690,15589493,405-8314081-3929157,22001.0,personal,paid,low,7
691,15688251,406-1694518-5618746,33863.0,personal,paid,medium,14
692,15665238,408-5094125-1397968,13343.0,home,paid,high,17
693,15740900,402-6569321-5308311,33527.0,home,default,high,16
694,15681068,406-5828889-4813915,32057.0,business,paid,high,19
695,15748625,402-4832715-9188334,35053.0,business,paid,medium,9
696,15727299,408-9898972-5365901,31015.0,business,paid,medium,14
697,15620204,408-7275140-3593905,4101.0,home,paid,low,5
